; saxpy-grid 1048576 1073741824, Wed Sep 12 21:20:49 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   1, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 52, 4, 4096, 1024, 5, 0.323328 ms, 155.667 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 104, 8, 4096, 1024, 5, 0.315904 ms, 159.326 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 208, 16, 4096, 1024, 5, 0.317184 ms, 158.683 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 416, 32, 4096, 1024, 5, 0.316448 ms, 159.052 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 832, 64, 4096, 1024, 5, 0.319488 ms, 157.538 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 1664, 128, 4096, 1024, 5, 0.316896 ms, 158.827 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 3328, 256, 4096, 1024, 5, 0.317152 ms, 158.699 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 4096, 315, 4096, 1024, 5, 0.319968 ms, 157.302 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 131072, 64, 5, 2.44858 ms, 41.111 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 131072, 64, 5, 1.35658 ms, 74.204 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 131072, 64, 5, 0.8416 ms, 119.609 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 131072, 64, 5, 0.685344 ms, 146.88 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 131072, 64, 5, 0.79856 ms, 126.056 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 131072, 64, 5, 0.707424 ms, 142.296 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 131072, 64, 5, 0.702304 ms, 143.333 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 131072, 64, 5, 0.708448 ms, 142.09 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 131072, 64, 5, 0.696768 ms, 144.472 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 13312, 1024, 131072, 64, 5, 0.695104 ms, 144.818 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26624, 2048, 131072, 64, 5, 0.69024 ms, 145.838 GB/s
  11, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 53248, 4096, 131072, 64, 5, 0.694304 ms, 144.984 GB/s
  12, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 106496, 8192, 131072, 64, 5, 0.716608 ms, 140.472 GB/s
  13, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 131072, 10082, 131072, 64, 5, 0.733568 ms, 137.224 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 65536, 128, 5, 1.35459 ms, 74.3126 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 65536, 128, 5, 0.837312 ms, 120.222 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 65536, 128, 5, 0.680992 ms, 147.819 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 65536, 128, 5, 0.653184 ms, 154.112 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 65536, 128, 5, 0.645376 ms, 155.976 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 65536, 128, 5, 0.63952 ms, 157.404 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 65536, 128, 5, 0.643104 ms, 156.527 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 65536, 128, 5, 0.64144 ms, 156.933 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 65536, 128, 5, 0.639456 ms, 157.42 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 13312, 1024, 65536, 128, 5, 0.632736 ms, 159.092 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26624, 2048, 65536, 128, 5, 0.620512 ms, 162.226 GB/s
  11, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 53248, 4096, 65536, 128, 5, 0.610464 ms, 164.896 GB/s
  12, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 65536, 5041, 65536, 128, 5, 0.608192 ms, 165.512 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 32768, 256, 5, 0.839872 ms, 119.856 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 32768, 256, 5, 0.684704 ms, 147.017 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 32768, 256, 5, 0.643808 ms, 156.356 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 32768, 256, 5, 0.654144 ms, 153.886 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 32768, 256, 5, 0.63888 ms, 157.562 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 32768, 256, 5, 0.638624 ms, 157.625 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 32768, 256, 5, 0.642048 ms, 156.785 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 32768, 256, 5, 0.638688 ms, 157.609 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 32768, 256, 5, 0.632992 ms, 159.028 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 13312, 1024, 32768, 256, 5, 0.623072 ms, 161.56 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26624, 2048, 32768, 256, 5, 0.618272 ms, 162.814 GB/s
  11, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 32768, 2520, 32768, 256, 5, 0.615392 ms, 163.576 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 16384, 512, 5, 0.688256 ms, 146.258 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 16384, 512, 5, 0.643296 ms, 156.481 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 16384, 512, 5, 0.657024 ms, 153.211 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 16384, 512, 5, 0.63728 ms, 157.958 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 16384, 512, 5, 0.637216 ms, 157.974 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 16384, 512, 5, 0.63824 ms, 157.72 GB/s
